timestamp,site_id,temperature_F,energy_kWh
2024-07-17 11:00:00,SITE_A,56.9,54.9
2024-07-17 12:00:00,SITE_A,51.1,37.14
2024-07-17 13:00:00,SITE_A,63.2,45.88
2024-07-17 14:00:00,SITE_A,46.2,34.36
2024-07-17 15:00:00,SITE_A,58.4,40.26
2024-07-17 16:00:00,SITE_A,52.4,32.43
2024-07-17 17:00:00,SITE_A,56.8,31.74
2024-07-17 18:00:00,SITE_A,59.7,46.28
2024-07-17 19:00:00,SITE_A,46.7,26.33
2024-07-17 20:00:00,SITE_A,42.5,37.06
2024-07-17 21:00:00,SITE_A,48.4,35.95
2024-07-17 22:00:00,SITE_A,62.9,45.32
2024-07-17 23:00:00,SITE_A,58.8,46.66
2024-07-18 00:00:00,SITE_A,52.6,49.56
2024-07-18 01:00:00,SITE_A,71.5,45.1
2024-07-18 02:00:00,SITE_A,66.1,58.41
2024-07-18 03:00:00,SITE_A,64.1,57.92
2024-07-18 04:00:00,SITE_A,50.0,47.94
2024-07-18 05:00:00,SITE_A,64.0,64.36
2024-07-18 06:00:00,SITE_A,58.5,52.23
2024-07-18 07:00:00,SITE_A,49.9,42.02
2024-07-18 08:00:00,SITE_A,54.9,44.14
2024-07-18 09:00:00,SITE_A,47.4,39.09
2024-07-18 10:00:00,SITE_A,50.0,47.49
2024-07-18 11:00:00,SITE_A,46.5,42.07
2024-07-18 12:00:00,SITE_A,63.3,53.88
2024-07-18 13:00:00,SITE_A,55.1,39.08
2024-07-18 14:00:00,SITE_A,48.1,32.76
2024-07-18 15:00:00,SITE_A,59.8,48.57
2024-07-18 16:00:00,SITE_A,55.6,41.49
2024-07-18 17:00:00,SITE_A,64.0,44.04
2024-07-18 18:00:00,SITE_A,56.7,26.66
2024-07-18 19:00:00,SITE_A,44.1,38.71
2024-07-18 20:00:00,SITE_A,51.6,33.56
2024-07-18 21:00:00,SITE_A,46.3,32.98
2024-07-18 22:00:00,SITE_A,60.1,44.63
2024-07-18 23:00:00,SITE_A,64.2,48.26
2024-07-19 00:00:00,SITE_A,43.2,34.32
2024-07-19 01:00:00,SITE_A,54.5,46.14
2024-07-19 02:00:00,SITE_A,64.8,58.59
2024-07-19 03:00:00,SITE_A,43.0,78.99
2024-07-19 04:00:00,SITE_A,52.0,54.65
2024-07-19 05:00:00,SITE_A,55.5,46.8
2024-07-19 06:00:00,SITE_A,64.0,57.07
2024-07-19 07:00:00,SITE_A,59.8,60.19
2024-07-19 08:00:00,SITE_A,61.5,48.47
2024-07-19 09:00:00,SITE_A,60.3,54.64
2024-07-19 10:00:00,SITE_A,52.5,41.89
2024-07-19 11:00:00,SITE_A,68.6,58.5
2024-07-19 12:00:00,SITE_A,50.1,35.72
2024-07-19 13:00:00,SITE_A,33.2,24.81
2024-07-19 14:00:00,SITE_A,41.0,28.75
2024-07-19 15:00:00,SITE_A,54.5,38.18
2024-07-19 16:00:00,SITE_A,52.7,39.36
2024-07-19 17:00:00,SITE_A,51.1,37.95
2024-07-19 18:00:00,SITE_A,56.6,36.62
2024-07-19 19:00:00,SITE_A,65.0,35.11
2024-07-19 20:00:00,SITE_A,59.0,51.08
2024-07-19 21:00:00,SITE_A,60.5,40.15
2024-07-19 22:00:00,SITE_A,46.7,35.14
2024-07-19 23:00:00,SITE_A,51.2,39.77
2024-07-20 00:00:00,SITE_A,60.9,44.52
2024-07-20 01:00:00,SITE_A,56.2,37.57
2024-07-20 02:00:00,SITE_A,59.1,47.95
2024-07-20 03:00:00,SITE_A,60.2,57.37
2024-07-20 04:00:00,SITE_A,56.6,36.89
2024-07-20 05:00:00,SITE_A,67.9,56.42
2024-07-20 06:00:00,SITE_A,51.0,38.13
2024-07-20 07:00:00,SITE_A,48.7,46.69
2024-07-20 08:00:00,SITE_A,41.1,41.12
2024-07-20 09:00:00,SITE_A,61.2,48.31
2024-07-20 10:00:00,SITE_A,50.6,40.13
2024-07-20 11:00:00,SITE_A,65.3,43.42
2024-07-20 12:00:00,SITE_A,57.2,28.53
2024-07-20 13:00:00,SITE_A,52.5,34.06
2024-07-20 14:00:00,SITE_A,46.7,29.27
2024-07-20 15:00:00,SITE_A,61.9,37.4
2024-07-20 16:00:00,SITE_A,54.7,15.64
2024-07-20 17:00:00,SITE_A,57.3,23.93
2024-07-20 18:00:00,SITE_A,60.0,26.22
2024-07-20 19:00:00,SITE_A,57.2,32.95
2024-07-20 20:00:00,SITE_A,48.3,31.6
2024-07-20 21:00:00,SITE_A,59.3,29.89
2024-07-20 22:00:00,SITE_A,61.6,37.39
2024-07-20 23:00:00,SITE_A,58.0,35.75
2024-07-21 00:00:00,SITE_A,60.1,52.27
2024-07-21 01:00:00,SITE_A,60.9,42.85
2024-07-21 02:00:00,SITE_A,51.9,38.45
2024-07-21 03:00:00,SITE_A,51.6,37.81
2024-07-21 04:00:00,SITE_A,72.8,49.27
2024-07-21 05:00:00,SITE_A,65.6,57.57
2024-07-21 06:00:00,SITE_A,54.6,44.99
2024-07-21 07:00:00,SITE_A,60.5,48.5
2024-07-21 08:00:00,SITE_A,47.5,40.92
2024-07-21 09:00:00,SITE_A,50.2,32.97
2024-07-21 10:00:00,SITE_A,45.0,44.62
2024-07-21 11:00:00,SITE_A,57.2,33.21
2024-07-21 12:00:00,SITE_A,57.3,49.15
2024-07-21 13:00:00,SITE_A,63.6,41.86
2024-07-21 14:00:00,SITE_A,53.2,31.98
2024-07-21 15:00:00,SITE_A,63.4,41.23
2024-07-21 16:00:00,SITE_A,60.1,33.0
2024-07-21 17:00:00,SITE_A,74.6,45.88
2024-07-21 18:00:00,SITE_A,68.2,39.21
2024-07-21 19:00:00,SITE_A,66.8,40.84
2024-07-21 20:00:00,SITE_A,61.5,40.66
2024-07-21 21:00:00,SITE_A,47.7,28.47
2024-07-21 22:00:00,SITE_A,57.2,40.94
2024-07-21 23:00:00,SITE_A,72.8,49.95
2024-07-22 00:00:00,SITE_A,58.9,52.43
2024-07-22 01:00:00,SITE_A,48.2,38.47
2024-07-22 02:00:00,SITE_A,57.5,56.08
2024-07-22 03:00:00,SITE_A,46.9,38.78
2024-07-22 04:00:00,SITE_A,47.9,34.65
2024-07-22 05:00:00,SITE_A,58.1,47.06
2024-07-22 06:00:00,SITE_A,60.7,54.71
2024-07-22 07:00:00,SITE_A,48.4,47.11
2024-07-22 08:00:00,SITE_A,50.3,46.65
2024-07-22 09:00:00,SITE_A,43.3,43.71
2024-07-22 10:00:00,SITE_A,53.7,40.28
2024-07-22 11:00:00,SITE_A,39.1,42.2
2024-07-22 12:00:00,SITE_A,52.3,47.82
2024-07-22 13:00:00,SITE_A,55.3,45.64
2024-07-22 14:00:00,SITE_A,40.6,35.98
2024-07-22 15:00:00,SITE_A,46.6,24.1
2024-07-22 16:00:00,SITE_A,54.2,38.53
2024-07-22 17:00:00,SITE_A,53.1,37.27
2024-07-22 18:00:00,SITE_A,53.4,38.32
2024-07-22 19:00:00,SITE_A,56.9,39.96
2024-07-22 20:00:00,SITE_A,41.2,29.8
2024-07-22 21:00:00,SITE_A,60.3,42.03
2024-07-22 22:00:00,SITE_A,52.0,42.74
2024-07-22 23:00:00,SITE_A,49.8,34.15
2024-07-23 00:00:00,SITE_A,39.7,34.06
2024-07-23 01:00:00,SITE_A,52.4,40.47
2024-07-23 02:00:00,SITE_A,58.7,49.21
2024-07-23 03:00:00,SITE_A,55.7,36.13
2024-07-23 04:00:00,SITE_A,55.9,46.69
2024-07-23 05:00:00,SITE_A,51.8,46.33
2024-07-23 06:00:00,SITE_A,54.0,48.52
2024-07-23 07:00:00,SITE_A,45.6,41.71
2024-07-23 08:00:00,SITE_A,54.5,43.91
2024-07-23 09:00:00,SITE_A,50.6,43.72
2024-07-23 10:00:00,SITE_A,45.5,45.28
2024-07-23 11:00:00,SITE_A,60.5,47.58
2024-07-23 12:00:00,SITE_A,41.9,40.19
2024-07-23 13:00:00,SITE_A,58.6,49.17
2024-07-23 14:00:00,SITE_A,59.1,38.18
2024-07-23 15:00:00,SITE_A,50.2,36.75
2024-07-23 16:00:00,SITE_A,62.7,33.22
2024-07-23 17:00:00,SITE_A,50.0,26.47
2024-07-23 18:00:00,SITE_A,49.5,31.74
2024-07-23 19:00:00,SITE_A,44.8,31.34
2024-07-23 20:00:00,SITE_A,54.3,43.04
2024-07-23 21:00:00,SITE_A,46.7,30.96
2024-07-23 22:00:00,SITE_A,48.0,35.01
2024-07-23 23:00:00,SITE_A,53.8,40.26
2024-07-24 00:00:00,SITE_A,54.1,51.13
2024-07-24 01:00:00,SITE_A,64.4,58.51
2024-07-24 02:00:00,SITE_A,61.8,54.1
2024-07-24 03:00:00,SITE_A,58.7,55.69
2024-07-24 04:00:00,SITE_A,53.1,50.35
2024-07-24 05:00:00,SITE_A,51.1,53.09
2024-07-24 06:00:00,SITE_A,54.1,54.79
2024-07-24 07:00:00,SITE_A,49.8,45.17
2024-07-24 08:00:00,SITE_A,48.6,45.44
2024-07-24 09:00:00,SITE_A,53.6,48.45
2024-07-24 10:00:00,SITE_A,47.2,41.79
2024-07-24 11:00:00,SITE_A,47.7,37.04
2024-07-24 12:00:00,SITE_A,61.9,49.11
2024-07-24 13:00:00,SITE_A,43.2,30.16
2024-07-24 14:00:00,SITE_A,45.9,29.8
2024-07-24 15:00:00,SITE_A,64.4,41.6
2024-07-24 16:00:00,SITE_A,51.0,34.35
2024-07-24 17:00:00,SITE_A,65.2,46.22
2024-07-24 18:00:00,SITE_A,44.8,32.03
2024-07-24 19:00:00,SITE_A,54.7,39.81
2024-07-24 20:00:00,SITE_A,60.3,47.15
2024-07-24 21:00:00,SITE_A,46.9,28.85
2024-07-24 22:00:00,SITE_A,67.5,49.7
2024-07-24 23:00:00,SITE_A,51.0,41.53
2024-07-25 00:00:00,SITE_A,58.2,46.08
2024-07-25 01:00:00,SITE_A,48.7,44.67
2024-07-25 02:00:00,SITE_A,66.0,55.66
2024-07-25 03:00:00,SITE_A,56.5,53.15
2024-07-25 04:00:00,SITE_A,70.8,55.71
2024-07-25 05:00:00,SITE_A,63.5,57.8
2024-07-25 06:00:00,SITE_A,60.7,59.38
2024-07-25 07:00:00,SITE_A,46.4,48.84
2024-07-25 08:00:00,SITE_A,54.7,45.38
2024-07-25 09:00:00,SITE_A,51.5,45.39
2024-07-25 10:00:00,SITE_A,54.2,40.89
2024-07-25 11:00:00,SITE_A,55.2,42.93
2024-07-25 12:00:00,SITE_A,46.8,38.44
2024-07-25 13:00:00,SITE_A,52.7,44.01
2024-07-25 14:00:00,SITE_A,53.2,41.67
2024-07-25 15:00:00,SITE_A,45.9,32.21
2024-07-25 16:00:00,SITE_A,60.3,34.94
2024-07-25 17:00:00,SITE_A,55.7,33.99
2024-07-25 18:00:00,SITE_A,60.4,49.68
2024-07-25 19:00:00,SITE_A,57.8,28.85
2024-07-25 20:00:00,SITE_A,40.2,20.65
2024-07-25 21:00:00,SITE_A,47.2,32.75
2024-07-25 22:00:00,SITE_A,67.1,49.27
2024-07-25 23:00:00,SITE_A,60.2,47.95
2024-07-26 00:00:00,SITE_A,40.9,34.19
2024-07-26 01:00:00,SITE_A,57.6,38.95
2024-07-26 02:00:00,SITE_A,47.2,39.68
2024-07-26 03:00:00,SITE_A,37.1,25.52
2024-07-26 04:00:00,SITE_A,67.1,61.52
2024-07-26 05:00:00,SITE_A,54.4,52.43
2024-07-26 06:00:00,SITE_A,55.5,50.72
2024-07-26 07:00:00,SITE_A,43.7,35.46
2024-07-26 08:00:00,SITE_A,44.6,37.24
2024-07-26 09:00:00,SITE_A,41.0,29.33
2024-07-26 10:00:00,SITE_A,65.1,54.02
2024-07-26 11:00:00,SITE_A,40.6,50.02
2024-07-26 12:00:00,SITE_A,66.7,49.91
2024-07-26 13:00:00,SITE_A,45.8,32.12
2024-07-26 14:00:00,SITE_A,43.9,32.36
2024-07-26 15:00:00,SITE_A,53.3,29.61
2024-07-26 16:00:00,SITE_A,48.2,25.6
2024-07-26 17:00:00,SITE_A,54.5,30.79
2024-07-26 18:00:00,SITE_A,46.7,33.73
2024-07-26 19:00:00,SITE_A,51.2,33.71
2024-07-26 20:00:00,SITE_A,47.6,30.01
2024-07-26 21:00:00,SITE_A,60.5,43.36
2024-07-26 22:00:00,SITE_A,57.7,48.34
2024-07-26 23:00:00,SITE_A,55.6,44.22
2024-07-27 00:00:00,SITE_A,62.1,37.35
2024-07-27 01:00:00,SITE_A,55.7,31.1
2024-07-27 02:00:00,SITE_A,55.0,33.19
2024-07-27 03:00:00,SITE_A,52.6,46.13
2024-07-27 04:00:00,SITE_A,47.9,35.7
2024-07-27 05:00:00,SITE_A,47.9,44.25
2024-07-27 06:00:00,SITE_A,54.7,43.2
2024-07-27 07:00:00,SITE_A,61.7,52.27
2024-07-27 08:00:00,SITE_A,58.1,50.39
2024-07-27 09:00:00,SITE_A,58.1,41.65
2024-07-27 10:00:00,SITE_A,44.7,38.95
2024-07-27 11:00:00,SITE_A,57.7,38.45
2024-07-27 12:00:00,SITE_A,50.3,31.62
2024-07-27 13:00:00,SITE_A,54.9,40.1
2024-07-27 14:00:00,SITE_A,57.9,38.98
2024-07-27 15:00:00,SITE_A,44.2,29.23
2024-07-27 16:00:00,SITE_A,54.7,25.77
2024-07-27 17:00:00,SITE_A,55.4,28.91
2024-07-27 18:00:00,SITE_A,61.4,37.01
2024-07-27 19:00:00,SITE_A,49.3,39.24
2024-07-27 20:00:00,SITE_A,52.9,39.41
2024-07-27 21:00:00,SITE_A,54.8,30.15
2024-07-27 22:00:00,SITE_A,49.3,27.7
2024-07-27 23:00:00,SITE_A,49.1,41.22
2024-07-28 00:00:00,SITE_A,48.8,37.15
2024-07-28 01:00:00,SITE_A,52.4,35.87
2024-07-28 02:00:00,SITE_A,67.3,50.73
2024-07-28 03:00:00,SITE_A,52.6,35.39
2024-07-28 04:00:00,SITE_A,57.3,51.18
2024-07-28 05:00:00,SITE_A,53.6,51.23
2024-07-28 06:00:00,SITE_A,50.9,50.17
2024-07-28 07:00:00,SITE_A,53.1,49.5
2024-07-28 08:00:00,SITE_A,59.5,46.1
2024-07-28 09:00:00,SITE_A,52.9,46.25
2024-07-28 10:00:00,SITE_A,52.0,46.98
2024-07-28 11:00:00,SITE_A,51.4,42.26
2024-07-28 12:00:00,SITE_A,45.3,36.22
2024-07-28 13:00:00,SITE_A,61.6,40.72
2024-07-28 14:00:00,SITE_A,49.7,26.62
2024-07-28 15:00:00,SITE_A,65.0,47.07
2024-07-28 16:00:00,SITE_A,55.2,31.23
2024-07-28 17:00:00,SITE_A,64.5,41.32
2024-07-28 18:00:00,SITE_A,51.6,41.02
2024-07-28 19:00:00,SITE_A,47.3,31.29
2024-07-28 20:00:00,SITE_A,61.5,40.49
2024-07-28 21:00:00,SITE_A,48.7,24.5
2024-07-28 22:00:00,SITE_A,63.5,35.09
2024-07-28 23:00:00,SITE_A,57.8,43.83
2024-07-29 00:00:00,SITE_A,64.9,46.02
2024-07-29 01:00:00,SITE_A,45.3,30.57
2024-07-29 02:00:00,SITE_A,60.8,42.26
2024-07-29 03:00:00,SITE_A,47.2,40.8
2024-07-29 04:00:00,SITE_A,34.0,31.32
2024-07-29 05:00:00,SITE_A,60.3,59.4
2024-07-29 06:00:00,SITE_A,53.1,43.86
2024-07-29 07:00:00,SITE_A,60.8,61.7
2024-07-29 08:00:00,SITE_A,53.8,42.25
2024-07-29 09:00:00,SITE_A,53.2,40.62
2024-07-29 10:00:00,SITE_A,65.0,54.39
2024-07-29 11:00:00,SITE_A,54.0,43.69
2024-07-29 12:00:00,SITE_A,49.2,40.94
2024-07-29 13:00:00,SITE_A,52.3,32.18
2024-07-29 14:00:00,SITE_A,54.3,39.09
2024-07-29 15:00:00,SITE_A,30.3,13.17
2024-07-29 16:00:00,SITE_A,56.9,24.79
2024-07-29 17:00:00,SITE_A,63.9,47.84
2024-07-29 18:00:00,SITE_A,52.6,37.47
2024-07-29 19:00:00,SITE_A,49.6,30.85
2024-07-29 20:00:00,SITE_A,56.1,25.15
2024-07-29 21:00:00,SITE_A,66.9,40.64
2024-07-29 22:00:00,SITE_A,56.7,41.0
2024-07-29 23:00:00,SITE_A,54.7,37.21
2024-07-30 00:00:00,SITE_A,49.8,46.17
2024-07-30 01:00:00,SITE_A,44.4,39.6
2024-07-30 02:00:00,SITE_A,53.1,40.03
2024-07-30 03:00:00,SITE_A,53.2,38.45
2024-07-30 04:00:00,SITE_A,37.4,39.5
2024-07-30 05:00:00,SITE_A,47.1,47.73
2024-07-30 06:00:00,SITE_A,62.1,59.83
2024-07-30 07:00:00,SITE_A,50.8,54.96
2024-07-30 08:00:00,SITE_A,33.2,34.03
2024-07-30 09:00:00,SITE_A,65.7,56.48
2024-07-30 10:00:00,SITE_A,45.7,42.9
2024-07-30 11:00:00,SITE_A,49.1,45.93
2024-07-30 12:00:00,SITE_A,61.3,49.54
2024-07-30 13:00:00,SITE_A,46.9,34.58
2024-07-30 14:00:00,SITE_A,37.0,31.51
2024-07-30 15:00:00,SITE_A,54.5,36.1
2024-07-30 16:00:00,SITE_A,59.2,34.45
2024-07-30 17:00:00,SITE_A,49.0,31.06
2024-07-30 18:00:00,SITE_A,51.8,30.09
2024-07-30 19:00:00,SITE_A,43.3,26.89
2024-07-30 20:00:00,SITE_A,44.8,50.22
2024-07-30 21:00:00,SITE_A,50.2,38.04
2024-07-30 22:00:00,SITE_A,57.9,40.43
2024-07-30 23:00:00,SITE_A,53.5,42.18
2024-07-31 00:00:00,SITE_A,60.9,48.14
2024-07-31 01:00:00,SITE_A,65.9,47.18
2024-07-31 02:00:00,SITE_A,59.8,56.09
2024-07-31 03:00:00,SITE_A,40.0,34.89
2024-07-31 04:00:00,SITE_A,50.4,43.5
2024-07-31 05:00:00,SITE_A,59.7,54.63
2024-07-31 06:00:00,SITE_A,51.7,48.55
2024-07-31 07:00:00,SITE_A,39.7,50.41
2024-07-31 08:00:00,SITE_A,48.2,46.53
2024-07-31 09:00:00,SITE_A,34.4,29.3
2024-07-31 10:00:00,SITE_A,50.4,51.93
2024-07-31 11:00:00,SITE_A,47.1,30.09
2024-07-31 12:00:00,SITE_A,49.7,35.7
2024-07-31 13:00:00,SITE_A,62.0,41.25
2024-07-31 14:00:00,SITE_A,41.9,29.53
2024-07-31 15:00:00,SITE_A,46.8,32.76
2024-07-31 16:00:00,SITE_A,43.4,30.16
2024-07-31 17:00:00,SITE_A,61.1,39.03
2024-07-31 18:00:00,SITE_A,61.6,40.03
2024-07-31 19:00:00,SITE_A,55.4,33.52
2024-07-31 20:00:00,SITE_A,55.0,40.86
2024-07-31 21:00:00,SITE_A,42.9,20.67
2024-07-31 22:00:00,SITE_A,54.1,24.15
2024-07-31 23:00:00,SITE_A,43.5,35.82
2024-08-01 00:00:00,SITE_A,52.8,38.48
2024-08-01 01:00:00,SITE_A,49.7,48.61
2024-08-01 02:00:00,SITE_A,47.7,45.57
2024-08-01 03:00:00,SITE_A,52.7,48.64
2024-08-01 04:00:00,SITE_A,57.9,48.63
2024-08-01 05:00:00,SITE_A,66.6,62.36
2024-08-01 06:00:00,SITE_A,56.8,49.4
2024-08-01 07:00:00,SITE_A,70.6,62.48
2024-08-01 08:00:00,SITE_A,54.0,46.36
2024-08-01 09:00:00,SITE_A,66.7,57.71
2024-08-01 10:00:00,SITE_A,55.9,45.1
2024-08-01 11:00:00,SITE_A,54.3,48.21
2024-08-01 12:00:00,SITE_A,51.0,41.13
2024-08-01 13:00:00,SITE_A,54.8,36.69
2024-08-01 14:00:00,SITE_A,55.8,35.63
2024-08-01 15:00:00,SITE_A,41.0,21.21
2024-08-01 16:00:00,SITE_A,57.9,26.2
2024-08-01 17:00:00,SITE_A,40.5,30.26
2024-08-01 18:00:00,SITE_A,57.9,33.0
2024-08-01 19:00:00,SITE_A,57.1,28.54
2024-08-01 20:00:00,SITE_A,63.7,41.36
2024-08-01 21:00:00,SITE_A,45.4,26.47
2024-08-01 22:00:00,SITE_A,44.4,30.56
2024-08-01 23:00:00,SITE_A,61.1,36.78
2024-08-02 00:00:00,SITE_A,43.7,37.09
2024-08-02 01:00:00,SITE_A,42.9,35.47
2024-08-02 02:00:00,SITE_A,53.9,47.3
2024-08-02 03:00:00,SITE_A,51.9,42.77
2024-08-02 04:00:00,SITE_A,53.5,48.66
2024-08-02 05:00:00,SITE_A,56.5,43.39
2024-08-02 06:00:00,SITE_A,56.6,62.35
2024-08-02 07:00:00,SITE_A,51.6,48.77
2024-08-02 08:00:00,SITE_A,52.6,55.23
2024-08-02 09:00:00,SITE_A,51.6,43.38
2024-08-02 10:00:00,SITE_A,52.4,38.43
2024-08-02 11:00:00,SITE_A,41.1,31.25
2024-08-02 12:00:00,SITE_A,58.2,43.34
2024-08-02 13:00:00,SITE_A,60.5,42.2
2024-08-02 14:00:00,SITE_A,57.2,47.91
2024-08-02 15:00:00,SITE_A,56.6,32.18
2024-08-02 16:00:00,SITE_A,44.2,25.19
2024-08-02 17:00:00,SITE_A,40.8,29.25
2024-08-02 18:00:00,SITE_A,58.7,27.17
2024-08-02 19:00:00,SITE_A,52.3,31.72
2024-08-02 20:00:00,SITE_A,53.4,34.04
2024-08-02 21:00:00,SITE_A,53.8,36.97
2024-08-02 22:00:00,SITE_A,54.1,38.43
2024-08-02 23:00:00,SITE_A,57.2,50.56
2024-08-03 00:00:00,SITE_A,51.3,30.54
2024-08-03 01:00:00,SITE_A,36.8,24.35
2024-08-03 02:00:00,SITE_A,57.5,45.64
2024-08-03 03:00:00,SITE_A,56.6,44.71
2024-08-03 04:00:00,SITE_A,41.6,35.94
2024-08-03 05:00:00,SITE_A,42.7,28.46
2024-08-03 06:00:00,SITE_A,59.0,58.45
2024-08-03 07:00:00,SITE_A,60.9,50.87
2024-08-03 08:00:00,SITE_A,30.7,18.48
2024-08-03 09:00:00,SITE_A,55.5,45.81
2024-08-03 10:00:00,SITE_A,50.2,32.16
2024-08-03 11:00:00,SITE_A,52.5,42.16
2024-08-03 12:00:00,SITE_A,53.0,29.35
2024-08-03 13:00:00,SITE_A,45.8,35.01
2024-08-03 14:00:00,SITE_A,57.1,28.47
2024-08-03 15:00:00,SITE_A,46.4,22.56
2024-08-03 16:00:00,SITE_A,57.9,32.81
2024-08-03 17:00:00,SITE_A,59.6,29.14
2024-08-03 18:00:00,SITE_A,44.9,22.06
2024-08-03 19:00:00,SITE_A,45.1,17.48
2024-08-03 20:00:00,SITE_A,52.8,27.92
2024-08-03 21:00:00,SITE_A,63.9,40.86
2024-08-03 22:00:00,SITE_A,47.1,38.5
2024-08-03 23:00:00,SITE_A,48.6,35.66
2024-08-04 00:00:00,SITE_A,54.4,40.14
2024-08-04 01:00:00,SITE_A,57.1,31.86
2024-08-04 02:00:00,SITE_A,56.0,41.31
2024-08-04 03:00:00,SITE_A,52.1,37.03
2024-08-04 04:00:00,SITE_A,49.3,31.94
2024-08-04 05:00:00,SITE_A,54.4,37.45
2024-08-04 06:00:00,SITE_A,26.2,27.01
2024-08-04 07:00:00,SITE_A,66.7,49.82
2024-08-04 08:00:00,SITE_A,50.3,32.75
2024-08-04 09:00:00,SITE_A,53.2,37.86
2024-08-04 10:00:00,SITE_A,68.5,51.12
2024-08-04 11:00:00,SITE_A,45.8,29.76
2024-08-04 12:00:00,SITE_A,70.4,40.2
2024-08-04 13:00:00,SITE_A,57.6,32.0
2024-08-04 14:00:00,SITE_A,55.3,37.88
2024-08-04 15:00:00,SITE_A,56.8,22.33
2024-08-04 16:00:00,SITE_A,44.9,24.27
2024-08-04 17:00:00,SITE_A,38.5,21.28
2024-08-04 18:00:00,SITE_A,42.2,19.68
2024-08-04 19:00:00,SITE_A,60.4,27.64
2024-08-04 20:00:00,SITE_A,44.2,30.12
2024-08-04 21:00:00,SITE_A,38.4,28.1
2024-08-04 22:00:00,SITE_A,51.0,31.64
2024-08-04 23:00:00,SITE_A,56.2,33.03
2024-08-05 00:00:00,SITE_A,51.9,39.58
2024-08-05 01:00:00,SITE_A,56.4,46.23
2024-08-05 02:00:00,SITE_A,60.8,48.88
2024-08-05 03:00:00,SITE_A,56.1,49.89
2024-08-05 04:00:00,SITE_A,50.3,42.75
2024-08-05 05:00:00,SITE_A,47.2,27.03
2024-08-05 06:00:00,SITE_A,57.7,50.45
2024-08-05 07:00:00,SITE_A,53.7,51.39
2024-08-05 08:00:00,SITE_A,44.6,40.21
2024-08-05 09:00:00,SITE_A,61.9,53.82
2024-08-05 10:00:00,SITE_A,53.6,42.75
2024-08-05 11:00:00,SITE_A,56.7,43.38
2024-08-05 12:00:00,SITE_A,48.4,37.45
2024-08-05 13:00:00,SITE_A,60.5,52.09
2024-08-05 14:00:00,SITE_A,38.8,31.42
2024-08-05 15:00:00,SITE_A,64.9,44.38
2024-08-05 16:00:00,SITE_A,36.0,24.44
2024-08-05 17:00:00,SITE_A,40.4,18.6
2024-08-05 18:00:00,SITE_A,53.5,38.09
2024-08-05 19:00:00,SITE_A,47.2,33.41
2024-08-05 20:00:00,SITE_A,48.8,32.29
2024-08-05 21:00:00,SITE_A,47.2,30.48
2024-08-05 22:00:00,SITE_A,45.1,33.7
2024-08-05 23:00:00,SITE_A,53.9,37.0
2024-08-06 00:00:00,SITE_A,51.0,41.93
2024-08-06 01:00:00,SITE_A,58.5,41.28
2024-08-06 02:00:00,SITE_A,52.0,33.3
2024-08-06 03:00:00,SITE_A,48.0,35.43
2024-08-06 04:00:00,SITE_A,57.6,50.7
2024-08-06 05:00:00,SITE_A,36.7,32.82
2024-08-06 06:00:00,SITE_A,30.7,29.0
2024-08-06 07:00:00,SITE_A,38.6,29.37
2024-08-06 08:00:00,SITE_A,48.6,44.49
2024-08-06 09:00:00,SITE_A,54.4,41.07
2024-08-06 10:00:00,SITE_A,29.9,29.18
2024-08-06 11:00:00,SITE_A,51.2,33.28
2024-08-06 12:00:00,SITE_A,48.5,32.34
2024-08-06 13:00:00,SITE_A,52.4,32.24
2024-08-06 14:00:00,SITE_A,36.0,28.32
2024-08-06 15:00:00,SITE_A,72.2,42.55
2024-08-06 16:00:00,SITE_A,51.5,33.99
2024-08-06 17:00:00,SITE_A,41.5,31.45
2024-08-06 18:00:00,SITE_A,52.3,40.13
2024-08-06 19:00:00,SITE_A,63.2,38.48
2024-08-06 20:00:00,SITE_A,40.9,20.55
2024-08-06 21:00:00,SITE_A,39.3,32.36
2024-08-06 22:00:00,SITE_A,50.3,41.47
2024-08-06 23:00:00,SITE_A,50.9,35.85
2024-08-07 00:00:00,SITE_A,56.9,48.64
2024-08-07 01:00:00,SITE_A,63.0,50.14
2024-08-07 02:00:00,SITE_A,57.4,38.34
2024-08-07 03:00:00,SITE_A,40.1,32.13
2024-08-07 04:00:00,SITE_A,42.6,35.69
2024-08-07 05:00:00,SITE_A,44.8,38.76
2024-08-07 06:00:00,SITE_A,57.4,46.14
2024-08-07 07:00:00,SITE_A,56.0,44.6
2024-08-07 08:00:00,SITE_A,61.2,59.38
2024-08-07 09:00:00,SITE_A,55.6,38.28
2024-08-07 10:00:00,SITE_A,46.1,34.73
2024-08-07 11:00:00,SITE_A,49.5,42.16
2024-08-07 12:00:00,SITE_A,39.4,27.64
2024-08-07 13:00:00,SITE_A,56.1,41.32
2024-08-07 14:00:00,SITE_A,46.1,29.34
2024-08-07 15:00:00,SITE_A,60.8,40.48
2024-08-07 16:00:00,SITE_A,55.8,28.95
2024-08-07 17:00:00,SITE_A,66.5,29.71
2024-08-07 18:00:00,SITE_A,54.4,30.24
2024-08-07 19:00:00,SITE_A,54.2,23.49
2024-08-07 20:00:00,SITE_A,49.5,30.35
2024-08-07 21:00:00,SITE_A,47.9,25.25
2024-08-07 22:00:00,SITE_A,48.9,27.39
2024-08-07 23:00:00,SITE_A,59.0,48.43
